firm_id;is_synthetic;province;sector;nace_code;size_band;employee_band;operating_since;main_product_group;primary_packaging_material;export_orientation;import_dependency;data_maturity_score;bom_coverage_ratio;bom_matrix_vintage_year;sector_code_error_flag;data_source_type;generation_method;source_ids
SYN-FRM-000346;True;Istanbul;kimya_boya;C20.3;kucuk;10-49;1990;Kimyasal urunler ve boya;plastik;0.3463;0.6299;0.2227;0.1559;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000347;True;Ankara;tekstil;C13-C14;kucuk;10-49;1990;Tekstil ve hazir giyim;plastik;0.3502;0.388;0.3908;0.2723;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000348;True;Samsun;ev_temizlik;C20.41;orta;50-249;2005;Ev temizlik urunleri;kagit_karton;0.3683;0.2491;0.3003;0.6214;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000349;True;Gaziantep;elektronik;C26-C27;kucuk;10-49;1993;Elektrikli ve elektronik esya;kagit_karton;0.212;0.647;0.5229;0.4682;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000350;True;Kocaeli;ev_temizlik;C20.41;kucuk;10-49;2009;Ev temizlik urunleri;plastik;0.1334;0.2351;0.2383;0.3615;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000351;True;Bursa;tekstil;C13-C14;orta;50-249;2019;Tekstil ve hazir giyim;kagit_karton;0.8245;0.417;0.99;0.7694;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000352;True;Bursa;gida_icecek;C10-C11;mikro;1-9;1989;Gida ve icecek urunleri;kagit_karton;0.503;0.0678;0.5234;0.4866;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000353;True;Istanbul;otomotiv_yan_sanayi;C29.3;mikro;1-9;2019;Otomotiv yan sanayi parcalari;kompozit;0.7809;0.5291;0.6655;0.9459;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000354;True;Istanbul;kozmetik;C20.42;buyuk;250-5000;2006;Kozmetik ve kisisel bakim;plastik;0.2238;0.2472;0.7635;0.6782;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000355;True;Ankara;ilac;C21;orta;50-249;2016;Ilac ve tibbi urunler;kagit_karton;0.1217;0.2193;0.6869;0.0069;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000356;True;Eskisehir;kimya_boya;C20.3;mikro;1-9;2000;Kimyasal urunler ve boya;metal;0.2822;0.471;0.0854;0.3756;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000357;True;Adana;otomotiv_yan_sanayi;C29.3;mikro;1-9;2006;Otomotiv yan sanayi parcalari;kagit_karton;0.7267;0.3761;0.0933;0.2107;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000358;True;Istanbul;gida_icecek;C10-C11;mikro;1-9;1993;Gida ve icecek urunleri;ahsap;0.3783;0.1773;0.4911;0.5343;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000359;True;Corum;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2011;Otomotiv yan sanayi parcalari;metal;0.6569;0.5563;0.2952;0.3973;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000360;True;Kayseri;kimya_boya;C20.3;kucuk;10-49;1985;Kimyasal urunler ve boya;kompozit;0.3039;0.5972;0.3153;0.2873;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000361;True;Istanbul;kozmetik;C20.42;orta;50-249;2003;Kozmetik ve kisisel bakim;plastik;0.3836;0.494;0.5379;0.1649;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000362;True;Antalya;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2023;Otomotiv yan sanayi parcalari;kagit_karton;0.5596;0.6751;0.849;0.7611;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000363;True;Balikesir;elektronik;C26-C27;kucuk;10-49;2001;Elektrikli ve elektronik esya;kagit_karton;0.5786;0.831;0.2851;0.6307;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000364;True;Gaziantep;ev_temizlik;C20.41;kucuk;10-49;2021;Ev temizlik urunleri;plastik;0.1722;0.1059;0.389;0.5458;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000365;True;Ankara;kimya_boya;C20.3;buyuk;250-5000;2021;Kimyasal urunler ve boya;kagit_karton;0.6679;0.2951;0.8172;0.3404;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000366;True;Bursa;ev_temizlik;C20.41;buyuk;250-5000;1998;Ev temizlik urunleri;plastik;0.1806;0.278;0.4032;0.5203;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000367;True;Ankara;kimya_boya;C20.3;kucuk;10-49;2008;Kimyasal urunler ve boya;metal;0.6488;0.5985;0.3347;0.5438;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000368;True;Bursa;ilac;C21;mikro;1-9;1993;Ilac ve tibbi urunler;kagit_karton;0.348;0.475;0.0889;0.2982;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000369;True;Kayseri;elektronik;C26-C27;mikro;1-9;2010;Elektrikli ve elektronik esya;plastik;0.3456;0.5847;0.22;0.5395;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000370;True;Istanbul;elektronik;C26-C27;orta;50-249;2001;Elektrikli ve elektronik esya;kagit_karton;0.4095;0.7306;0.3442;0.2473;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000371;True;Balikesir;ilac;C21;mikro;1-9;1991;Ilac ve tibbi urunler;kagit_karton;0.2938;0.2565;0.7976;0.7245;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000372;True;Hatay;tekstil;C13-C14;mikro;1-9;1997;Tekstil ve hazir giyim;plastik;0.9705;0.1691;0.272;0.6185;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000373;True;Konya;kozmetik;C20.42;kucuk;10-49;1987;Kozmetik ve kisisel bakim;plastik;0.498;0.1802;0.1128;0.0768;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000374;True;Samsun;gida_icecek;C10-C11;mikro;1-9;2017;Gida ve icecek urunleri;kompozit;0.3053;0.1997;0.02;0.104;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000375;True;Bursa;tekstil;C13-C14;mikro;1-9;2019;Tekstil ve hazir giyim;kagit_karton;0.586;0.7854;0.1893;0.4488;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000376;True;Istanbul;kimya_boya;C20.3;mikro;1-9;2001;Kimyasal urunler ve boya;kagit_karton;0.2904;0.4131;0.444;0.4227;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000377;True;Izmir;gida_icecek;C10-C11;orta;50-249;1993;Gida ve icecek urunleri;plastik;0.6083;0.1815;0.3452;0.4172;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000378;True;Izmir;kimya_boya;C20.3;mikro;1-9;2006;Tekstil ve hazir giyim;plastik;0.5103;0.1719;0.5474;0.5409;2025;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000379;True;Istanbul;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2014;Otomotiv yan sanayi parcalari;metal;0.5758;0.3894;0.2664;0.285;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000380;True;Sakarya;gida_icecek;C10-C11;mikro;1-9;1985;Gida ve icecek urunleri;plastik;0.4902;0.1142;0.4528;0.3638;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000381;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2006;Gida ve icecek urunleri;kompozit;0.5187;0.0783;0.3974;0.1983;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000382;True;Gaziantep;elektronik;C26-C27;kucuk;10-49;2021;Elektrikli ve elektronik esya;plastik;0.2696;0.4473;0.3414;0.3387;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000383;True;Kayseri;ilac;C21;kucuk;10-49;2018;Ilac ve tibbi urunler;kagit_karton;0.6585;0.3922;0.2759;0.5434;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000384;True;Konya;gida_icecek;C10-C11;mikro;1-9;2020;Gida ve icecek urunleri;kompozit;0.186;0.0343;0.1033;0.3163;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000385;True;Istanbul;ilac;C21;kucuk;10-49;2025;Ilac ve tibbi urunler;kagit_karton;0.2192;0.63;0.2108;0.1883;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000386;True;Izmir;tekstil;C13-C14;mikro;1-9;2010;Tekstil ve hazir giyim;kagit_karton;0.7238;0.2463;0.1075;0.027;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000387;True;Ankara;gida_icecek;C10-C11;mikro;1-9;2012;Gida ve icecek urunleri;cam;0.0498;0.4345;0.2258;0.5748;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000388;True;Denizli;otomotiv_yan_sanayi;C29.3;buyuk;250-5000;1993;Otomotiv yan sanayi parcalari;kagit_karton;0.5856;0.3269;0.7017;0.294;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000389;True;Bursa;tekstil;C13-C14;mikro;1-9;2010;Tekstil ve hazir giyim;plastik;0.8523;0.3341;0.1141;0.1788;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000390;True;Istanbul;otomotiv_yan_sanayi;C29.3;mikro;1-9;2012;Otomotiv yan sanayi parcalari;kagit_karton;0.4898;0.7272;0.4644;0.592;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000391;True;Eskisehir;elektronik;C26-C27;kucuk;10-49;2023;Elektrikli ve elektronik esya;kagit_karton;0.4255;0.9224;0.4554;0.4294;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000392;True;Gaziantep;ev_temizlik;C20.41;kucuk;10-49;1993;Ev temizlik urunleri;kagit_karton;0.2223;0.6707;0.2518;0.444;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000393;True;Balikesir;kimya_boya;C20.3;kucuk;10-49;1996;Kimyasal urunler ve boya;metal;0.8661;0.2728;0.6547;0.7966;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000394;True;Istanbul;ev_temizlik;C20.41;mikro;1-9;1987;Ev temizlik urunleri;plastik;0.1426;0.1097;0.5938;0.5604;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000395;True;Istanbul;gida_icecek;C10-C11;orta;50-249;1990;Gida ve icecek urunleri;metal;0.2601;0.1051;0.4561;0.3789;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000396;True;Sakarya;ev_temizlik;C20.41;mikro;1-9;2005;Ev temizlik urunleri;kagit_karton;0.1025;0.3803;0.5138;0.5385;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000397;True;Bursa;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2007;Otomotiv yan sanayi parcalari;plastik;0.7108;0.3964;0.2634;0.1904;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000398;True;Mersin;elektronik;C26-C27;mikro;1-9;2011;Elektrikli ve elektronik esya;kagit_karton;0.7175;0.747;0.1562;0.5528;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000399;True;Bursa;kimya_boya;C20.3;kucuk;10-49;2022;Kimyasal urunler ve boya;metal;0.4211;0.2588;0.7115;0.6496;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000400;True;Izmir;kozmetik;C20.42;mikro;1-9;1999;Kozmetik ve kisisel bakim;plastik;0.7598;0.2781;0.6568;0.4852;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000401;True;Bursa;gida_icecek;C10-C11;mikro;1-9;2013;Gida ve icecek urunleri;kompozit;0.2753;0.158;0.4529;0.7032;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000402;True;Istanbul;ilac;C21;kucuk;10-49;2014;Ilac ve tibbi urunler;plastik;0.3533;0.3522;0.0665;0.4643;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000403;True;Istanbul;otomotiv_yan_sanayi;C29.3;kucuk;10-49;1989;Otomotiv yan sanayi parcalari;kagit_karton;0.5435;0.329;0.5728;0.5335;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000404;True;Bursa;gida_icecek;C10-C11;mikro;1-9;1994;Gida ve icecek urunleri;cam;0.3208;0.1369;0.432;0.1436;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000405;True;Eskisehir;elektronik;C26-C27;orta;50-249;2015;Kozmetik ve kisisel bakim;ahsap;0.1529;0.1172;0.4123;0.2005;2023;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000406;True;Ankara;otomotiv_yan_sanayi;C29.3;kucuk;10-49;1989;Otomotiv yan sanayi parcalari;plastik;0.7554;0.3639;0.54;0.4163;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000407;True;Sakarya;kozmetik;C20.42;kucuk;10-49;2025;Kozmetik ve kisisel bakim;plastik;0.2847;0.2142;0.7648;0.6537;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000408;True;Istanbul;ilac;C21;kucuk;10-49;1998;Ilac ve tibbi urunler;kagit_karton;0.4989;0.6553;0.5673;0.6598;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000409;True;Bursa;otomotiv_yan_sanayi;C29.3;mikro;1-9;2006;Otomotiv yan sanayi parcalari;metal;0.8847;0.2133;0.2139;0.4934;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000410;True;Istanbul;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2016;Otomotiv yan sanayi parcalari;plastik;0.5159;0.4122;0.7785;0.8289;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000411;True;Istanbul;tekstil;C13-C14;kucuk;10-49;2022;Tekstil ve hazir giyim;plastik;0.6275;0.1978;0.4645;0.4826;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000412;True;Mersin;kimya_boya;C20.3;mikro;1-9;2024;Kimyasal urunler ve boya;plastik;0.3874;0.3133;0.3253;0.2581;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000413;True;Sakarya;gida_icecek;C10-C11;kucuk;10-49;1990;Gida ve icecek urunleri;cam;0.2858;0.0916;0.4601;0.188;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000414;True;Corum;tekstil;C13-C14;kucuk;10-49;2005;Tekstil ve hazir giyim;kagit_karton;0.7852;0.2264;0.7534;0.5545;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000415;True;Konya;tekstil;C13-C14;kucuk;10-49;2011;Tekstil ve hazir giyim;plastik;0.6789;0.2222;0.5558;0.7634;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000416;True;Konya;ilac;C21;orta;50-249;1986;Ilac ve tibbi urunler;plastik;0.2924;0.4409;0.7256;0.2385;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000417;True;Istanbul;ev_temizlik;C20.41;mikro;1-9;1996;Ev temizlik urunleri;plastik;0.2771;0.2155;0.2857;0.0665;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000418;True;Istanbul;ilac;C21;mikro;1-9;1993;Ilac ve tibbi urunler;plastik;0.1743;0.2458;0.3829;0.2127;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000419;True;Ankara;tekstil;C13-C14;mikro;1-9;1985;Tekstil ve hazir giyim;kagit_karton;0.8274;0.1475;0.1913;0.4532;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000420;True;Istanbul;elektronik;C26-C27;kucuk;10-49;1993;Elektrikli ve elektronik esya;plastik;0.4373;0.5739;0.728;0.4169;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000421;True;Kocaeli;kimya_boya;C20.3;mikro;1-9;1991;Kimyasal urunler ve boya;kagit_karton;0.1866;0.5844;0.0791;0.1806;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000422;True;Adana;gida_icecek;C10-C11;kucuk;10-49;2025;Gida ve icecek urunleri;plastik;0.0892;0.0361;0.0616;0.2252;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000423;True;Bursa;ev_temizlik;C20.41;kucuk;10-49;1994;Ev temizlik urunleri;plastik;0.2021;0.0149;0.754;0.285;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000424;True;Corum;elektronik;C26-C27;kucuk;10-49;2002;Elektrikli ve elektronik esya;plastik;0.4347;0.8542;0.2672;0.3911;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000425;True;Manisa;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2019;Otomotiv yan sanayi parcalari;metal;0.3617;0.6984;0.2937;0.4934;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000426;True;Ankara;elektronik;C26-C27;kucuk;10-49;2024;Elektrikli ve elektronik esya;kagit_karton;0.338;0.4047;0.4634;0.5495;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000427;True;Antalya;gida_icecek;C10-C11;kucuk;10-49;2017;Gida ve icecek urunleri;kagit_karton;0.1112;0.1168;0.5616;0.4709;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000428;True;Samsun;ilac;C21;kucuk;10-49;2004;Ilac ve tibbi urunler;kagit_karton;0.2634;0.1605;0.2969;0.6156;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000429;True;Tekirdag;ev_temizlik;C20.41;kucuk;10-49;2011;Ev temizlik urunleri;plastik;0.2434;0.2392;0.8209;0.656;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000430;True;Bursa;otomotiv_yan_sanayi;C29.3;mikro;1-9;1990;Otomotiv yan sanayi parcalari;kompozit;0.6277;0.5965;0.02;0.3215;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000431;True;Corum;gida_icecek;C10-C11;kucuk;10-49;2001;Gida ve icecek urunleri;plastik;0.1151;0.3709;0.8702;1.0;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
