observation_id;firm_id;period;year;quarter;split;sector;size_band;province;f_s2_peer_group;declared_packaging_tonnage;production_qty;f_s1_decl_lag1;f_s1_decl_lag2;f_s1_decl_lag3;f_s1_decl_lag4;f_s1_decl_qoq;f_s1_decl_yoy;f_s1_hist_median;f_s1_hist_std;f_s1_hist_p10;f_s1_hist_n;f_s1_z_own;f_s1_vs_hist_median_ratio;f_s1_below_hist_p10;f_s1_history_len;f_ratio_decl_per_prod;f_s1_ratio_hist_median;f_s1_ratio_hist_std;f_s1_ratio_z_own;f_s2_peer_median_prev;f_s2_peer_p10_prev;f_s2_peer_iqr_prev;f_s2_peer_n_prev;f_s2_vs_peer_median;f_s2_peer_z;f_s2_below_peer_p10;f_s3_bom_expected;f_s3_bom_gap_abs;f_s3_bom_gap_rel;f_s3_bom_coverage;f_s4_prod_lag1;f_s4_prod_lag4;f_s4_prod_qoq;f_s4_prod_yoy;f_s4_divergence_qoq;f_s4_divergence_yoy;f_s4_elasticity;f_s5_export_share;f_s5_import_share;f_s5_return_share;f_s5_domestic_derived;f_s5_decl_per_domestic;f_s5_export_share_lag1;f_s5_export_share_delta;f_s5_exemption_flag;f_s5_exempt_share;f_s5_correction_qty;f_s5_trade_data_missing;f_s5_dpd_hist_median;f_s5_dpd_hist_std;f_s5_dpd_vs_hist;f_s5_dpd_z_own;f_s2_dpd_vs_peer_median;f_s2_dpd_below_peer_p10;f_s6_quarter;f_s6_own_quarter_mean_prev;f_s6_seasonal_resid;f_s7_matrix_age_years;f_s7_matrix_stale_flag;f_s7_material_mix_entropy;f_s7_mix_plastik;f_s7_mix_kagit_karton;f_s7_mix_cam;f_s7_mix_metal;f_s7_mix_kompozit;f_s7_mix_ahsap;f_s7_mix_shift_l1;f_s8_external_available;f_s8_external_gap_abs;f_s8_external_gap_rel;f_avail_s1;f_avail_s2;f_avail_s3;f_avail_s4;f_avail_s5;f_avail_s6;f_avail_s7;f_avail_s8;f_active_signal_count;f_data_quality_score;f_data_freshness_days;f_missing_field_count;f_data_confidence_level;f_firm_age_years
SYN-FRM-000002-2025Q1;SYN-FRM-000002;2025Q1;2025;1;train;gida_icecek;kucuk;Hatay;gida_icecek|kucuk;36.7167;61091.06;30.3628;33.5602;49.3002;38.9259;0.20926594385234573;-0.056753986420352405;41.096000000000004;10.666665437406925;29.1619;8.0;-0.41055942231414094;0.8934373175004866;0;8.0;0.0006010159260618494;0.0006614865186898502;0.00012483662502260455;-0.48439784892495447;0.0006892184127524068;4.208003719704897e-05;0.002836646345700593;58.0;0.872025347758312;-0.03109393133347162;0;33.1355;-3.5812000000000026;-0.10807743960405011;0.7902;51977.84;55931.99;0.1753289478747097;0.09223827008479404;0.033936995977636025;-0.14899225650514644;1.1935618526718557;0.40951272654446685;0.10564284337104579;0.021415302596811493;38871.72;0.000944560724351791;0.4166729572866616;-0.00716023074219474;0;0.0;0.0;0;0.0009340739707797079;0.00011677409444604445;1.0112268984043409;0.08980376702410216;1.1157154833958591;0;1;0.0005959580752813271;0.008486923812777679;0;0;0.5141447714521966;0.0;0.04268902161686644;0.06496498868362353;0.01412981014088957;0.004395819885774048;0.8738203596728464;0.07193747886025638;1;5.133599999999994;0.12266578734202609;1;1;1;1;1;1;1;1;8;0.8228;366;0;yuksek;6
SYN-FRM-000002-2025Q2;SYN-FRM-000002;2025Q2;2025;2;train;gida_icecek;kucuk;Hatay;gida_icecek|kucuk;53.1999;69207.63;36.7167;30.3628;33.5602;49.3002;0.44892923383637406;0.07910109898134293;38.9259;10.08922576833547;29.5622;9.0;1.4147765475521654;1.3666967237751728;0;9.0;0.000768699925138312;0.0006270224731319416;0.00011928202840687965;1.1877518675579384;0.000822973613819281;4.1777714588100935e-05;0.0029822855078777406;61.0;0.9340517268480893;-0.018198689742348423;0;37.0071;-16.1928;-0.4375592791653493;0.7902;61091.06;78625.89;0.13286019263702425;-0.11978573469883769;0.3160690411993498;0.19888683368018062;3.378959678786967;;;0.027405215292013323;;;0.40951272654446685;;0;0.0;0.0;1;0.0009393173475657495;0.0001084425476620857;;;;0;2;0.000733634826061278;0.0477963938343694;0;0;0.5065512929676894;1.8796992481203007e-06;0.04173308270676692;0.04078007518796992;0.0221484962406015;0.011180451127819548;0.884156015037594;0.05028170481150625;0;;;1;1;1;1;0;1;1;0;6;0.448;301;3;dusuk;6
SYN-FRM-000002-2025Q3;SYN-FRM-000002;2025Q3;2025;3;valid;gida_icecek;kucuk;Hatay;gida_icecek|kucuk;36.5014;57438.27;53.1999;36.7167;30.3628;33.5602;-0.31388216895144544;0.08763952539019418;41.096000000000004;10.300206777665519;29.9625;10.0;-0.44606871484975624;0.8881983648043603;0;10.0;0.0006354891956181827;0.0006614865186898502;0.00011706430715841292;-0.22207728130562915;0.001126639915213678;5.6027043237798464e-05;0.0028339465680881377;57.0;0.5640570576603937;-0.17330980235341553;0;28.9705;-7.5308999999999955;-0.2599506394435717;0.7902;69207.63;67768.6;-0.1700587059548204;-0.15243534616326748;-0.14382346299662505;0.24007487155346166;1.845728315931292;0.3948989728265241;0.09776322105718194;0.0210563336918932;37181.5;0.000981708645428506;;;0;0.0;0.0;0;0.0009393173475657495;0.0001084425476620857;1.0451298998923144;0.39091019877964;0.6697814203458596;0;3;0.0007055748740130392;-0.09933131263055898;0;0;0.3976879234275932;0.0;0.04471061383946917;0.03319598700323823;0.002695787010909171;0.00941333757061373;0.9099842745757697;0.057611581341755896;0;;;1;1;1;1;1;1;1;0;7;0.7316;292;1;yuksek;6
SYN-FRM-000002-2025Q4;SYN-FRM-000002;2025Q4;2025;4;valid;gida_icecek;kucuk;Hatay;gida_icecek|kucuk;36.6765;44295.63;36.5014;53.1999;36.7167;30.3628;0.004797076276526394;0.20794195528739107;38.9259;9.908995567141828;30.3628;11.0;-0.2270058538989561;0.9422132821591793;0;11.0;0.0008279936418107159;0.0006354891956181827;0.00011173260777311313;1.7229030095085331;0.0010492957579071233;6.514285857499702e-05;0.0029769061473762515;55.0;0.7890946242479752;-0.07433963488955;0;25.9169;-10.759599999999999;-0.4151576770369913;0.7902;57438.27;51977.84;-0.22881329817210722;-0.14779779228994508;0.2336103744486336;0.3557397475773362;-0.02096502395117858;0.3583667663266304;0.11774680978238464;0.007193960889024504;31853.54;0.0011514104868721026;0.3948989728265241;-0.036532206499893694;0;0.0;0.0;0;0.000944560724351791;0.00010327047274778492;1.2189904335290493;2.002990370979476;0.8325031280132004;0;4;0.0006292510769759647;0.31583984852256747;0;0;0.4464103757557421;0.0052431536355803735;0.02204687482959069;0.06679499623736244;0.01216313487692358;0.0;0.8937518404205429;0.096619021471438;0;;;1;1;1;1;1;1;1;0;7;0.8672;136;1;yuksek;6
SYN-FRM-000002-2026Q1;SYN-FRM-000002;2026Q1;2026;1;test;gida_icecek;kucuk;Hatay;gida_icecek|kucuk;48.1668;59598.38;36.6765;36.5014;53.1999;36.7167;0.31328780008997603;0.3118499211530448;37.8213;9.548186967783069;30.68254;12.0;1.0835041285751084;1.2735363406334526;0;12.0;0.0008081897528087173;0.0006657198799329707;0.0001156052828944214;1.2323820270900576;0.0008912643130690776;4.752918944060366e-05;0.0026313906620313173;60.0;0.9067902090971284;-0.03157059172514901;0;33.433;-14.733800000000002;-0.4406963180091527;0.7902;44295.63;61091.06;0.3454686162043525;-0.024433689642969044;-0.032180816114376454;0.3362836107960138;0.9068488001372004;0.3457125120468711;0.10741383351467602;0.013536527011574732;42783.24;0.0011258333870927029;0.3583667663266304;-0.012654254279759303;0;0.0;0.0;0;0.0009603335233206154;0.00011991228872546655;1.172335818497543;1.3801743385199783;0.889908114346968;0;1;0.0006733032641244567;0.20033541476984076;1;0;0.37395455782983406;0.0;0.02513769886664438;0.04867263067638015;0.0034463643969796557;0.006869891439521495;0.9158734146204742;0.0641645793530131;0;;;1;1;1;1;1;1;1;0;7;0.8552;13;1;yuksek;7
SYN-FRM-000002-2026Q2;SYN-FRM-000002;2026Q2;2026;2;test;gida_icecek;kucuk;Hatay;gida_icecek|kucuk;60.7731;88539.44;48.1668;36.6765;36.5014;53.1999;0.26172176686016085;0.14235365104069744;38.9259;9.351756849706138;31.002280000000003;13.0;2.3361599698442235;1.5612509922699283;0;13.0;0.0006863958028196248;0.0006959505642477587;0.00011580106146278072;-0.08251013684537674;0.0008821000694217381;4.5901487309557086e-05;0.002986562289584492;61.0;0.7781382482710748;-0.06552827218257712;0;48.3267;-12.446399999999997;-0.2575470702530898;0.7902;59598.38;69207.63;0.4856014542677168;0.27933061715883056;-0.22387968740755593;-0.13697696611813312;0.5389641331590228;;;0.020741265135627695;;;0.3457125120468711;;0;0.0;0.0;1;0.0009761063222894398;0.0001252265926856749;;;;0;2;0.0007522735577481378;-0.08757154129637637;1;0;0.47106017461156396;0.007037641592017534;0.026783187325992375;0.053178045585883245;0.009415334390817005;0.008400084247661798;0.895185706857628;0.04137541552569251;1;1.0643999999999991;0.017212856276531217;1;1;1;1;0;1;1;1;7;0.6344;187;2;orta;7
SYN-FRM-000003-2023Q1;SYN-FRM-000003;2023Q1;2023;1;history;tekstil;kucuk;Kayseri;tekstil|kucuk;83.9428;44229.9;;;;;;;;;;0.0;;;0;0.0;0.0018978745147513335;;;;;;;;;;0;49.3962;-34.546600000000005;-0.6993776849231318;0.7444;;;;;;;;0.6107500987721323;0.22265453093430704;0.012903647609151995;21413.59;0.00392007131919496;;;0;0.0;0.0;0;;;;;;0;1;;;0;0;0.2465016463896328;0.011603139280557713;0.03750530122893208;0.003611983398218787;1.1912874004679376e-06;1.1912874004679376e-06;0.9472771935174904;;0;;;0;0;1;0;1;0;1;0;3;0.8204;24;1;yuksek;4
SYN-FRM-000003-2023Q2;SYN-FRM-000003;2023Q2;2023;2;history;tekstil;kucuk;Kayseri;tekstil|kucuk;38.96;32956.06;83.9428;;;;-0.5358744287776915;;;;;1.0;;;0;1.0;0.0011821801513894562;;;;0.0014383159960003385;8.6899779045618e-05;0.0019832576198858766;34.0;0.8219196300930091;-0.12914905357863757;0;30.46;-8.5;-0.2790544977019041;0.7444;44229.9;;-0.2548918265698092;;-0.28098260220788235;;2.1023601893759722;0.621244878046854;0.18655794135062828;0.016697795570110623;14668.5;0.0026560316324095853;0.6107500987721323;0.010494779274721755;0;0.0;0.0;0;;;;;0.542009791383541;0;2;0.0018978745147513335;-0.37710310023086546;0;0;0.3574137587029611;0.007430717224633533;0.04781583114946394;0.004615001578546146;0.0;0.018952820720792404;0.921185629326564;0.0605303550685022;0;;;0;1;1;1;1;1;1;0;6;0.8158;145;1;yuksek;4
SYN-FRM-000003-2023Q3;SYN-FRM-000003;2023Q3;2023;3;history;tekstil;kucuk;Kayseri;tekstil|kucuk;38.8684;43240.58;38.96;83.9428;;;-0.002351129363449684;;61.45140000000001;;;2.0;;0.6325063383421695;0;2.0;0.0008988871102099;0.0015400273330703949;;;0.0011387389849033403;0.00010013324771043697;0.0023228510985391225;35.0;0.7893706302557125;-0.10325753331510872;0;31.7706;-7.097799999999999;-0.22340780469994267;0.7444;32956.06;;0.3120676440084162;;-0.31441877337186586;;-0.007534037599188835;0.641788347930707;0.139528446421937;0.059108468705542976;15030.59;0.002585953046420666;0.621244878046854;0.020543469883853027;0;0.0;0.0;0;0.0032880514758022727;;0.7864697573780237;;0.8303819820494005;0;3;0.0011821801513894562;-0.23963610017186662;0;0;0.4305836794624275;0.016723096397073204;0.04406921818237953;0.0022048759403525747;0.02141070895637588;0.008461886776919041;0.9071302137468998;0.061406176257631055;0;;;0;1;1;1;1;1;1;0;6;0.7363;159;1;yuksek;4
SYN-FRM-000003-2023Q4;SYN-FRM-000003;2023Q4;2023;4;history;tekstil;kucuk;Kayseri;tekstil|kucuk;70.3752;55376.24;38.8684;38.96;83.9428;;0.8106019285589323;;38.96;25.997314674660796;38.886720000000004;3.0;1.2084017289147153;1.8063449691991789;0;3.0;0.0012708555149284243;0.0011821801513894562;0.0005148542193930812;0.17223392602958584;0.0010353141630676716;8.766110001362191e-05;0.0021142723513790816;34.0;1.2275071280420191;0.11140539756248317;0;49.7263;-20.648900000000005;-0.41525108443620384;0.7444;43240.58;;0.28065442230423354;;0.5299475062546988;;2.8882563898466844;0.6531408403834151;0.18351935896757285;0.00146764177214574;23425.52;0.003004210792332465;0.641788347930707;0.011352492452708085;0;0.0;0.0;0;0.0026560316324095853;0.0007508416281894316;1.1310899899211695;0.4637185084722511;0.7978251798021876;0;4;0.0008988871102099;0.4138099217282864;0;0;0.37116807408529595;0.026620173015494093;0.06869039093316964;1.4209551091861905e-06;1.4209551091861905e-06;1.4209551091861905e-06;0.9046851731860086;0.06903649873842217;0;;;1;1;1;1;1;1;1;0;7;0.6907;386;1;orta;4
SYN-FRM-000003-2024Q1;SYN-FRM-000003;2024Q1;2024;1;train;tekstil;kucuk;Kayseri;tekstil|kucuk;51.1268;42979.98;70.3752;38.8684;38.96;83.9428;-0.2735111232365947;-0.39093287333755844;54.66760000000001;22.764803295145487;38.89588;4.0;-0.15553835252137088;0.9352303741155638;0;4.0;0.0011895491808046443;0.0012265178331589402;0.00042129026451561953;-0.08775102457399711;0.0012356000594620656;8.364830132270206e-05;0.0021722703388983434;35.0;0.9627299478461743;-0.021199423401774102;0;35.1157;-16.011100000000006;-0.45595275047913064;0.7444;55376.24;44229.9;-0.22385521299387598;-0.028259616232458092;-0.04965591024271873;-0.36267325710510034;1.2218215496463654;0.6571843831257034;0.165987891489114;0.022496410136996933;16507.33;0.003097218023750661;0.6531408403834151;0.004043542742288242;0;0.0;0.0;0;0.002830121212371025;0.0006135652422398132;1.0943764564613354;0.4353193319826949;0.8053185689044928;0;1;0.0012708555149284243;-0.06397763803099149;1;0;0.36552553368759694;0.020683908799120618;0.040249028394165866;0.0;0.0;0.020050189040168833;0.9190168737665447;0.0687609373311914;1;4.869799999999998;0.08696599436394349;1;1;1;1;1;1;1;1;8;0.8325;331;0;yuksek;5
SYN-FRM-000003-2024Q2;SYN-FRM-000003;2024Q2;2024;2;train;tekstil;kucuk;Kayseri;tekstil|kucuk;50.4078;40399.16;51.1268;70.3752;38.8684;38.96;-0.01406307455189844;0.29383470225872693;51.1268;19.95560745775483;38.90504;5.0;-0.036029973105158215;0.9859369254481015;0;5.0;0.0012477437649693706;0.0011895491808046443;0.00036896477367520946;0.15772395718175936;0.0010806042700323899;8.431537789043912e-05;0.0013745630196434718;35.0;1.1546722510470655;0.12159463956794982;0;33.8147;-16.5931;-0.49070670448059567;0.7444;42979.98;32956.06;-0.060047026545847614;0.22584920648888265;0.045983951993949175;0.06798549576984428;0.23420101478565108;0.6428971222005474;0.2151389631187296;0.040647321771157346;16288.91;0.0030946085404118507;0.6571843831257034;-0.014287260925155976;0;0.0;0.0;0;0.003004210792332465;0.0005319456211722223;1.0300903479576415;0.16993794944712692;0.9291761524896326;0;2;0.001543711847777989;-0.19172495387311653;1;0;0.38557891467901495;0.0;0.06589866230754429;0.020225084659684932;0.0;0.007849991171983645;0.906026261860787;0.09174943714612684;0;;;1;1;1;1;1;1;1;0;7;0.7089;340;1;orta;5
SYN-FRM-000003-2024Q3;SYN-FRM-000003;2024Q3;2024;3;train;tekstil;kucuk;Kayseri;tekstil|kucuk;60.1489;52598.55;50.4078;51.1268;70.3752;38.8684;0.1932458865493038;0.5475013121198711;50.767300000000006;18.03010954498059;38.9142;6.0;0.520329617332344;1.184796118761486;0;6.0;0.0011435467327521385;0.0012186464728870074;0.00033041844135802144;-0.227286769546544;0.0017089560294377673;8.272118407831189e-05;0.0017894912701396648;31.0;0.6691493011252935;-0.31596091365201245;0;55.1161;-5.032799999999995;-0.09131270173325025;0.7444;40399.16;43240.58;0.301971377622703;0.21641638479409853;-0.10872549107339918;0.33108492732577255;0.6399476932901705;0.636606383201844;0.2285540548448654;0.0061314043328590615;24358.77;0.0024692913476337267;0.6428971222005474;-0.00629073899870336;0;0.0;0.0;0;0.003049409666372158;0.0004760941907824447;0.8097604512979096;-1.2184948482253615;0.5650886984617876;0;3;0.0012149619581794135;-0.05877980371853673;1;0;0.41809802849755995;0.023626367231985957;0.036743814101338514;0.004635163735330156;0.0058970321984275695;0.016961241186455613;0.9121363815464621;0.08948953826112116;0;;;1;1;1;1;1;1;1;0;7;0.749;290;1;yuksek;5
SYN-FRM-000003-2024Q4;SYN-FRM-000003;2024Q4;2024;4;train;tekstil;kucuk;Kayseri;tekstil|kucuk;79.5487;63367.13;60.1489;50.4078;51.1268;70.3752;0.3225295890697918;0.13035131694119503;51.1268;16.548190000362435;38.92336;7.0;1.717523185277514;1.5559100119702385;0;7.0;0.001255362204347901;0.0011895491808046443;0.00030608248340099984;0.21501728165552914;0.001269923776246398;0.00011212830378829214;0.002339489582479689;34.0;0.9885335071514783;-0.006224251651961981;0;58.0898;-21.4589;-0.36940908730964817;0.7444;52598.55;55376.24;0.2047314992523557;0.1443017799691709;0.11779808981743609;-0.013950463027975868;1.5753784358909815;0.6362016093748916;0.21417312933235053;0.003677320433465712;29039.27;0.0027393491640802263;0.636606383201844;-0.0004047738269524759;0;0.0;0.0;0;0.003004210792332465;0.0004885514809640001;0.9118365365944909;-0.542136578379865;0.7608958591667845;0;4;0.0010212169214810192;0.22928065324976463;1;0;0.17874514053875085;1.2570899875296675e-06;0.03641286857878434;0.003351401906754093;1.2570899875296675e-06;1.2570899875296675e-06;0.960231958244499;0.09619115339607368;0;;;1;1;1;1;1;1;1;0;7;0.7326;204;1;yuksek;5
SYN-FRM-000003-2025Q1;SYN-FRM-000003;2025Q1;2025;1;train;tekstil;kucuk;Kayseri;tekstil|kucuk;51.8938;50276.84;79.5487;60.1489;50.4078;51.1268;-0.34764741598542775;0.015001916802929107;55.63785;17.392798264039385;38.932520000000004;8.0;-0.21526438375020085;0.932706781444646;0;8.0;0.0010321611302540096;0.0012186464728870074;0.00028338567708696303;-0.6580619901116977;0.0018546059636372395;7.589250552003588e-05;0.002161428694728768;34.0;0.556539313736349;-0.3805098152851331;0;39.398;-12.495799999999996;-0.31716838418193805;0.7444;63367.13;42979.98;-0.20657855263446523;0.16977346196996818;-0.14106886335096253;-0.15477154516703906;1.6828824268150422;0.6634155883050177;0.1952310118685276;0.031959724446938655;19031.01;0.002726802203351267;0.6362016093748916;0.027213978930126115;0;0.0;0.0;0;0.0028717799782063454;0.0004599418891924996;0.9495164058683812;-0.3152088954315719;0.41350437273377844;0;1;0.0012631088596381625;-0.18284071687242504;2;0;0.3259988926271917;0.01121133697794924;0.05735163477788334;0.007889173872073597;1.9270087621088418e-06;1.9270087621088418e-06;0.9235440003545696;0.07337591577985877;0;;;1;1;1;1;1;1;1;0;7;0.8176;62;1;yuksek;6
SYN-FRM-000003-2025Q2;SYN-FRM-000003;2025Q2;2025;2;train;tekstil;kucuk;Kayseri;tekstil|kucuk;32.4759;42625.9;51.8938;79.5487;60.1489;50.4078;-0.3741853554759913;-0.3557366121909704;51.8938;16.449379248242167;38.94168;9.0;-1.1804639984864507;0.6258146445240087;1;9.0;0.000761881860558956;0.0011895491808046443;0.00027581675272501504;-1.5505487466603085;0.0018115962298379767;7.797977040579507e-05;0.0020315506518229225;30.0;0.4205583164782233;-0.516705979413856;0;24.2199;-8.256000000000004;-0.3408767170797569;0.7444;50276.84;40399.16;-0.15217623064615826;0.055118472760324666;-0.22200912482983304;-0.4108550849512951;2.4588948871131584;0.7448292034072925;0.21480595110181813;0.03758702114996401;11811.98;0.002749403571628127;0.6634155883050177;0.08141361510227485;0;0.0;0.0;0;0.0027393491640802263;0.0004363876117835761;1.0036703636322595;0.02304008472377769;0.5443979186955327;0;2;0.0013731949419366625;-0.4451757450515739;2;0;0.3333935011911505;0.00978879723117758;0.04886392678878799;0.0073285112960687765;0.0069158976348615425;0.0;0.927102867049104;0.020945674641267797;0;;;1;1;1;1;1;1;1;0;7;0.8211;121;1;yuksek;6
SYN-FRM-000003-2025Q3;SYN-FRM-000003;2025Q3;2025;3;valid;tekstil;kucuk;Kayseri;tekstil|kucuk;56.0076;49519.43;32.4759;51.8938;79.5487;60.1489;0.7245896187634521;-0.0688508019265523;51.5103;17.536667399673686;38.229150000000004;10.0;0.2564512342911675;1.0873087518418645;0;10.0;0.0011310227116911483;0.0011858646660970504;0.0003000657142087089;-0.18276648017093053;0.0013630062106529503;0.00016104365445055845;0.002727129096494304;36.0;0.8298001159872411;-0.0850650962068552;0;33.9294;-22.078199999999995;-0.6507100037135933;0.7444;42625.9;52598.55;0.16172162933803155;-0.058540016787535065;0.5628679894254205;-0.010310785139017231;4.480474391269645;0.7565101296050605;0.24708843984650886;0.0011132637115257307;15941.25;0.003513375676311456;0.7448292034072925;0.011680926197767949;0;0.0;0.0;0;0.0027443763678541766;0.00041501404070514754;1.2802091278240233;1.8529476910002323;0.7516385278233808;0;3;0.0010639352589725942;0.06305595397161484;2;0;0.1919094500101958;0.003676280225754673;0.039924867473579526;1.7854687837565193e-06;1.7854687837565193e-06;1.7854687837565193e-06;0.9563934958943144;0.05858482862798832;0;;;1;1;1;1;1;1;1;0;7;0.8006;102;1;yuksek;6
SYN-FRM-000003-2025Q4;SYN-FRM-000003;2025Q4;2025;4;valid;tekstil;kucuk;Kayseri;tekstil|kucuk;40.1723;55248.23;56.0076;32.4759;51.8938;79.5487;-0.2827348431284325;-0.4949974041059125;51.8938;16.636891499403042;38.8684;11.0;-0.7045486832934257;0.7741252326867565;0;11.0;0.000727123746769806;0.0011821801513894562;0.00028518531089313624;-1.5956516245332408;0.0012103627131125044;8.021827482226054e-05;0.002281786790894238;36.0;0.6007486341841887;-0.21178094652450666;0;32.0251;-8.147199999999998;-0.254400454643389;0.7444;49519.43;63367.13;0.11568792290218209;-0.1281247864626344;-0.3984227660306146;-0.36687261764327805;-2.443944329154341;0.7717784676462263;0.2430353596704269;0.008873142911007974;16009.48;0.0025092820004147544;0.7565101296050605;0.015268338041165785;0;0.0;0.0;0;0.002749403571628127;0.00043444043493277065;0.9126641233425115;-0.5527145999900563;0.6872763268755924;0;4;0.0010578188515510624;-0.31261978768516324;2;0;0.2558994686008321;0.003049380042367713;0.06309105075413035;0.0;0.0;0.0;0.9338595692035019;0.04633236656110161;0;;;1;1;1;1;1;1;1;0;7;0.7842;147;1;yuksek;6
SYN-FRM-000003-2026Q1;SYN-FRM-000003;2026Q1;2026;1;test;tekstil;kucuk;Kayseri;tekstil|kucuk;21.2124;45170.93;40.1723;56.0076;32.4759;51.8938;-0.4719645128608519;-0.5912344056515422;51.5103;16.49137422499374;38.87756;12.0;-1.8371968028038306;0.4118089003558511;1;12.0;0.0004696029061168322;0.0011628634420707974;0.0003020632348209614;-2.2950841282120082;0.0014713906572239616;7.865064341352744e-05;0.002133583055625671;35.0;0.31915582976639323;-0.4695330460493165;0;15.9363;-5.2761;-0.3310743397149903;0.7444;55248.23;50276.84;-0.18240041355171022;-0.10155590526373567;-0.2895640993091417;-0.48967850038780647;2.5875188749341884;0.7981875208663763;0.206688164266437;0.06552880776133484;7759.94;0.0027335778369420383;0.7717784676462263;0.02640905322015008;0;0.0;0.0;0;0.0027443763678541766;0.0004341476548158206;0.9960652150198401;-0.02487294539623703;0.7202260238634148;0;1;0.0010844471553487103;-0.566965615797269;3;1;0.3673373448836242;0.0;0.05355829609096567;0.009376591050517621;0.0;0.02243027663065;0.9146348362278667;0.06361373536233522;0;;;1;1;1;1;1;1;1;0;7;0.8327;70;1;yuksek;7
SYN-FRM-000003-2026Q2;SYN-FRM-000003;2026Q2;2026;2;test;tekstil;kucuk;Kayseri;tekstil|kucuk;14.8061;;21.2124;40.1723;56.0076;32.4759;-0.3020073164752691;-0.5440896172238491;51.1268;18.289524762664083;33.754400000000004;13.0;-1.985874453892014;0.28959567193722274;1;13.0;;0.0011435467327521385;0.00034454654870800394;;0.0010415452849806828;8.406942852152992e-05;0.0018285240175911596;36.0;;;0;12.6916;-2.1145000000000014;-0.16660625925809208;0.7444;45170.93;42625.9;;;;;;;;;;;0.7981875208663763;;0;0.0;0.0;0;0.0027393491640802263;0.00041894155178928347;;;;0;2;0.0011472969329817048;;3;1;0.32832480912033485;0.020950824322407656;0.04232039497234249;0.009327236747016434;0.0;0.0;0.9274015439582335;0.06743506410554884;0;;;1;1;1;0;1;1;1;0;6;0.6086;340;2;orta;7
SYN-FRM-000004-2023Q1;SYN-FRM-000004;2023Q1;2023;1;history;kimya_boya;mikro;Istanbul;kimya_boya|mikro;33.3352;14361.0;;;;;;;;;;0.0;;;0;0.0;0.0023212311120395517;;;;;;;;;;0;15.512;-17.8232;-1.1489943269726663;0.3638;;;;;;;;;;0.017077501566743262;;;;;0;0.0;0.0;1;;;;;;0;1;;;-1;0;0.44015818637429016;0.058136744342316825;0.030973265497132158;0.00015899109649859607;0.0160161030982265;0.0;0.894714895965826;;0;;;0;0;1;0;0;0;1;0;2;0.3383;332;3;dusuk;23
SYN-FRM-000004-2023Q2;SYN-FRM-000004;2023Q2;2023;2;history;kimya_boya;mikro;Istanbul;kimya_boya|mikro;51.5734;18363.58;33.3352;;;;0.5471153615397537;;;;;1.0;;;0;1.0;0.002808461095276629;;;;0.003062329500672331;0.0006236850948983045;0.004269426248272713;20.0;0.9170995788206443;-0.05946194889732785;0;19.2389;-32.3345;-1.6806834070554968;0.3638;14361.0;;0.2787117888726413;;0.2684035726671124;;1.9630147822335593;0.15060463229615084;0.3128349089646336;0.01964736892523784;22173.93;0.002325857437089411;;;0;0.0;0.0;0;;;;;0.6033649673526401;0;2;0.0023212311120395517;0.20990153919183527;-1;0;0.31612623957116326;0.02011114256574125;0.032712599906153175;1.9389840499172054e-06;0.014317458224588644;1.9389840499172054e-06;0.9328549213354171;0.0797625975253242;0;;;0;1;1;1;1;1;1;0;6;0.6224;363;1;orta;23
