observation_id;firm_id;period;year;quarter;split;sector;size_band;province;nace_code;main_product_group;gtip6_context_primary;production_qty;production_unit;import_qty;export_qty;return_qty;correction_qty;exemption_flag;exempt_share;domestic_supply_qty_derived;declared_packaging_tonnage;declared_ton_plastik;declared_ton_kagit_karton;declared_ton_cam;declared_ton_metal;declared_ton_kompozit;declared_ton_ahsap;bom_expected_tonnage_observable;bom_coverage_ratio;weight_matrix_vintage_year;external_evidence_tonnage;external_evidence_source;gekap_rate_year;gekap_rate_status;gekap_amount_try;data_quality_score;data_freshness_days;missing_field_count;missing_fields;data_confidence_level;data_source_type;generation_method;source_ids
SYN-FRM-000004-2024Q3;SYN-FRM-000004;2024Q3;2024;3;train;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;17250.91;birim/ceyrek (sentetik urun adedi);8094.16;4198.29;757.84;0.0;False;0.0;20388.94;54.2787;2.1991;1.4332;0.0001;0.2604;0.4049;49.9809;17.7657;0.3638;2024;;;2024;official_verified;14646.94;0.7438;45;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000004-2024Q4;SYN-FRM-000004;2024Q4;2024;4;train;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;15062.6;birim/ceyrek (sentetik urun adedi);8789.72;5480.16;245.21;0.0;False;0.0;18126.94;48.0901;2.0318;2.267;0.0;0.0803;0.0;43.7109;15.2807;0.3638;2024;43.9267;ERP / onceki denetim kaydi (sentetik);2024;official_verified;12812.47;0.9278;161;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000004-2025Q1;SYN-FRM-000004;2025Q1;2025;1;train;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;17683.36;birim/ceyrek (sentetik urun adedi);10670.22;6993.9;1150.31;0.0;False;0.0;20209.37;47.2031;1.8435;1.8113;0.0;0.0;0.7117;42.8365;17.284;0.3638;2024;;;2025;official_verified;20167.37;0.6059;314;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000004-2025Q2;SYN-FRM-000004;2025Q2;2025;2;train;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;23425.36;birim/ceyrek (sentetik urun adedi);13924.42;8913.05;2885.64;0.0;False;0.0;25551.1;53.4451;2.2417;0.9325;0.0001;0.0001;0.0001;50.2708;22.9852;0.3638;2024;;;2025;official_verified;15296.39;0.7475;7;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000004-2025Q3;SYN-FRM-000004;2025Q3;2025;3;valid;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;16656.17;birim/ceyrek (sentetik urun adedi);8898.14;6584.14;235.86;0.0;False;0.0;18734.31;42.1397;1.3459;0.898;0.0;0.0;0.5613;39.3344;16.4311;0.3638;2024;;;2025;official_verified;13857.28;0.6242;336;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000004-2025Q4;SYN-FRM-000004;2025Q4;2025;4;valid;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;15773.79;birim/ceyrek (sentetik urun adedi);11342.26;6645.16;338.45;0.0;False;0.0;20132.44;42.1468;1.2971;0.3695;0.0;0.0;0.0;40.48;17.8221;0.3638;2024;59.6391;ERP / onceki denetim kaydi (sentetik);2025;official_verified;8391.77;0.8574;98;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000004-2026Q1;SYN-FRM-000004;2026Q1;2026;1;test;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;19522.78;birim/ceyrek (sentetik urun adedi);15515.33;9313.58;848.87;0.0;False;0.0;24875.65;54.5302;1.7113;1.9635;0.2331;0.3773;0.4705;49.7745;21.8808;0.3638;2024;;;2026;official_verified;26010.26;0.6329;285;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000004-2026Q2;SYN-FRM-000004;2026Q2;2026;2;test;kimya_boya;mikro;Istanbul;C20.3;Kimyasal urunler ve boya;ahsap;20213.47;birim/ceyrek (sentetik urun adedi);10713.29;8094.97;3.01;0.0;False;0.0;22828.78;80.0819;2.9877;3.3854;0.0001;0.0001;1.2772;72.4313;20.5679;0.3638;2024;;;2026;official_verified;42304.98;0.7844;49;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2023Q1;SYN-FRM-000005;2023Q1;2023;1;history;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7507.16;birim/ceyrek (sentetik urun adedi);;;45.19;0.0;False;0.0;;10.1653;0.2686;0.0096;0.0;0.0268;0.0481;9.8122;5.4236;0.5228;2023;;;2023;history_not_priced;;0.4332;310;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2023Q2;SYN-FRM-000005;2023Q2;2023;2;history;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7423.67;birim/ceyrek (sentetik urun adedi);166.67;4097.93;309.75;4.1143;False;0.0;3182.65;17.752;0.8031;0.0298;0.0;0.0;0.0;16.9191;5.8155;0.5228;2023;;;2023;history_not_priced;;0.8118;18;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2023Q3;SYN-FRM-000005;2023Q3;2023;3;history;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;5985.86;birim/ceyrek (sentetik urun adedi);117.69;3424.37;125.0;0.0;False;0.0;2554.18;6.6397;0.2317;0.1468;0.0;0.0113;0.0;6.25;4.5007;0.5228;2023;;;2023;history_not_priced;;0.7397;62;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2023Q4;SYN-FRM-000005;2023Q4;2023;4;history;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7052.5;birim/ceyrek (sentetik urun adedi);138.34;4139.72;61.22;0.0;False;0.0;2989.9;9.243;0.347;0.0;0.0;0.0;0.107;8.7891;4.9747;0.5228;2023;;;2023;history_not_priced;;0.7072;304;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2024Q1;SYN-FRM-000005;2024Q1;2024;1;train;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;;birim/ceyrek (sentetik urun adedi);174.8;4755.29;159.32;0.0;False;0.0;;10.7971;0.1235;0.2399;0.0;0.1288;0.1066;10.1983;5.4402;0.5228;2023;;;2024;official_verified;2056.0;0.6692;38;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2024Q2;SYN-FRM-000005;2024Q2;2024;2;train;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7135.55;birim/ceyrek (sentetik urun adedi);156.45;4303.83;115.48;0.0;False;0.0;2872.7;8.0989;0.2809;0.1588;0.0;0.0523;0.0;7.6068;4.8757;0.5228;2023;;;2024;official_verified;1671.5;0.8196;18;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2024Q3;SYN-FRM-000005;2024Q3;2024;3;train;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;;birim/ceyrek (sentetik urun adedi);111.15;4117.21;157.19;0.0;False;0.0;;5.0232;0.1222;0.0533;0.0;0.0;0.0087;4.8391;4.0419;0.5228;2023;;;2024;official_verified;630.74;0.5497;390;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2024Q4;SYN-FRM-000005;2024Q4;2024;4;train;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7964.52;birim/ceyrek (sentetik urun adedi);;;157.29;4.4888;False;0.0;;12.7932;0.169;0.2306;0.0;0.0;0.1432;12.2503;4.5944;0.5228;2023;;;2024;official_verified;1787.32;0.5426;87;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2025Q1;SYN-FRM-000005;2025Q1;2025;1;train;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;8977.46;birim/ceyrek (sentetik urun adedi);200.31;5419.44;141.74;0.0;False;0.0;3616.58;6.3117;0.0552;0.0614;0.043;0.0;0.0239;6.128;6.3692;0.5228;2023;;;2025;official_verified;757.12;0.7512;140;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2025Q2;SYN-FRM-000005;2025Q2;2025;2;train;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7764.21;birim/ceyrek (sentetik urun adedi);150.45;4948.47;656.62;5.3008;False;0.0;2309.57;8.8428;0.2759;0.2611;0.0984;0.0;0.0;8.2074;4.0687;0.5228;2023;;;2025;official_verified;2543.21;0.7111;254;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2025Q3;SYN-FRM-000005;2025Q3;2025;3;valid;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;6286.96;birim/ceyrek (sentetik urun adedi);161.46;4429.42;190.77;4.8424;False;0.0;1828.23;10.5023;0.1631;0.1032;0.0;0.0;0.0;10.236;3.1849;0.5228;2023;;;2025;official_verified;1208.46;0.6051;379;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2025Q4;SYN-FRM-000005;2025Q4;2025;4;valid;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7615.86;birim/ceyrek (sentetik urun adedi);;;127.7;0.0;False;0.0;;8.2965;0.1327;0.1416;0.0;0.0;0.0192;8.003;3.6477;0.5228;2023;;;2025;official_verified;1267.47;0.4784;114;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2026Q1;SYN-FRM-000005;2026Q1;2026;1;test;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;8914.83;birim/ceyrek (sentetik urun adedi);135.04;6807.58;577.84;0.0;False;0.0;1664.45;5.0329;0.1785;0.0073;0.0;0.0;0.0113;4.8358;2.4133;0.5228;2023;;;2026;official_verified;1364.24;0.7263;54;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000005-2026Q2;SYN-FRM-000005;2026Q2;2026;2;test;ev_temizlik;mikro;Bursa;C20.41;Ev temizlik urunleri;plastik;7575.25;birim/ceyrek (sentetik urun adedi);171.45;5779.01;62.69;0.0;False;0.0;1904.99;5.8471;0.252;0.0608;0.0796;0.0;0.0179;5.4368;3.2246;0.5228;2023;;;2026;official_verified;2370.83;0.8149;153;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2023Q1;SYN-FRM-000006;2023Q1;2023;1;history;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;70993.37;birim/ceyrek (sentetik urun adedi);8589.31;24305.48;1140.77;0.0;False;0.0;54136.43;174.3294;0.0002;8.9319;2.6819;0.0002;0.0002;162.715;16.3728;0.1083;2025;;;2023;history_not_priced;;0.7234;50;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2023Q2;SYN-FRM-000006;2023Q2;2023;2;history;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;107974.53;birim/ceyrek (sentetik urun adedi);9351.96;39420.01;1557.48;0.0;False;0.0;76349.01;238.8111;2.8488;5.842;3.5622;6.0287;0.0002;220.5292;23.6951;0.1083;2025;;;2023;history_not_priced;;0.6542;261;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2023Q3;SYN-FRM-000006;2023Q3;2023;3;history;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;75499.97;birim/ceyrek (sentetik urun adedi);10097.77;33736.96;333.54;0.0;False;0.0;51527.24;111.3203;1.271;3.1038;1.683;0.0001;1.7683;103.4941;14.9967;0.1083;2025;;;2023;history_not_priced;;0.5807;300;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2023Q4;SYN-FRM-000006;2023Q4;2023;4;history;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;56095.93;birim/ceyrek (sentetik urun adedi);6520.59;23990.38;1295.83;0.0;False;0.0;37330.32;105.6129;1.4212;4.2536;2.183;0.0001;0.0001;97.7549;10.4865;0.1083;2025;;;2023;history_not_priced;;0.5994;334;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2024Q1;SYN-FRM-000006;2024Q1;2024;1;train;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;;birim/ceyrek (sentetik urun adedi);10817.53;32987.18;4861.41;0.0;False;0.0;;124.5904;0.328;7.3217;3.9415;0.0001;0.7623;112.2368;13.9386;0.1083;2025;;;2024;official_verified;26295.38;0.5184;61;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2024Q2;SYN-FRM-000006;2024Q2;2024;2;train;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;93024.43;birim/ceyrek (sentetik urun adedi);8730.81;38725.22;716.75;0.0;False;0.0;62313.28;175.2339;0.0889;5.98;2.4061;1.3053;0.0002;165.4534;18.63;0.1083;2025;;;2024;official_verified;22424.66;0.635;132;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2024Q3;SYN-FRM-000006;2024Q3;2024;3;train;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;82277.16;birim/ceyrek (sentetik urun adedi);7397.44;35806.83;3138.57;0.0;False;0.0;50729.2;114.6478;0.0001;6.377;0.5097;0.2426;0.0001;107.5183;14.7118;0.1083;2025;;;2024;official_verified;14225.74;0.6128;143;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2024Q4;SYN-FRM-000006;2024Q4;2024;4;train;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;64402.19;birim/ceyrek (sentetik urun adedi);5660.18;30261.47;308.81;0.0;False;0.0;39492.1;121.7192;0.5492;5.3446;1.4985;0.6671;0.3973;113.2625;12.1546;0.1083;2025;;;2024;official_verified;20201.54;0.5614;291;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2025Q1;SYN-FRM-000006;2025Q1;2025;1;train;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;78099.1;birim/ceyrek (sentetik urun adedi);;;428.15;0.0;False;0.0;;145.2652;1.6775;1.5185;3.4955;0.0001;0.0001;138.5734;14.9451;0.1083;2025;;;2025;official_verified;23101.36;0.4234;62;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2025Q2;SYN-FRM-000006;2025Q2;2025;2;train;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;108242.51;birim/ceyrek (sentetik urun adedi);10141.75;44567.88;1739.94;0.0;False;0.0;72076.44;221.3447;5.3037;7.2907;1.899;2.6147;0.6302;203.6064;21.1759;0.1083;2025;;;2025;official_verified;76784.06;0.6309;249;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2025Q3;SYN-FRM-000006;2025Q3;2025;3;valid;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;71939.98;birim/ceyrek (sentetik urun adedi);9765.9;49837.98;997.83;0.0;False;0.0;30870.08;91.8964;1.1645;3.1649;0.6905;0.0679;0.0001;86.8084;9.6004;0.1083;2025;79.6858;ERP / onceki denetim kaydi (sentetik);2025;official_verified;17503.13;0.8106;36;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2025Q4;SYN-FRM-000006;2025Q4;2025;4;valid;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;59845.53;birim/ceyrek (sentetik urun adedi);5171.08;26109.88;2775.84;0.0;False;0.0;36130.89;109.8362;0.4422;4.2043;2.0004;0.0001;0.0001;103.1891;10.3073;0.1083;2025;;;2025;official_verified;19274.33;0.6036;297;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2026Q1;SYN-FRM-000006;2026Q1;2026;1;test;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;80681.93;birim/ceyrek (sentetik urun adedi);7523.14;34340.58;1852.17;0.0;False;0.0;52012.33;139.6825;0.0001;7.4228;0.7408;0.0001;0.5075;131.011;16.2841;0.1083;2025;;;2026;official_verified;31002.32;0.5713;343;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000006-2026Q2;SYN-FRM-000006;2026Q2;2026;2;test;gida_icecek;kucuk;Samsun;C10-C11;Gida ve icecek urunleri;cam;113346.69;birim/ceyrek (sentetik urun adedi);8613.23;42777.01;2260.47;0.0;False;0.0;76922.44;184.5061;1.5296;10.9314;3.2048;0.2416;0.0002;168.5986;22.5575;0.1083;2025;;;2026;official_verified;59290.54;0.5704;354;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2023Q1;SYN-FRM-000007;2023Q1;2023;1;history;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;335313.44;birim/ceyrek (sentetik urun adedi);4682.36;95361.48;1714.23;0.0;False;0.0;242920.1;1535.3988;26.8078;0.0015;17.8195;0.0015;0.0015;1490.7669;1126.8712;0.6126;2020;;;2023;history_not_priced;;0.7903;83;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2023Q2;SYN-FRM-000007;2023Q2;2023;2;history;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;482662.33;birim/ceyrek (sentetik urun adedi);6391.3;124336.53;5148.68;0.0;False;0.0;359568.42;2222.5122;21.1349;0.0021;36.5806;31.579;7.4257;2125.7899;1560.7811;0.6126;2020;;;2023;history_not_priced;;0.7647;77;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2023Q3;SYN-FRM-000007;2023Q3;2023;3;history;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;443903.07;birim/ceyrek (sentetik urun adedi);5453.25;119040.2;22463.06;0.0;False;0.0;307853.06;1672.0254;0.0017;7.593;0.0017;0.0017;0.0017;1664.4256;1301.1194;0.6126;2020;;;2023;history_not_priced;;0.7631;50;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2023Q4;SYN-FRM-000007;2023Q4;2023;4;history;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;317330.82;birim/ceyrek (sentetik urun adedi);4299.17;97133.68;3900.12;0.0;False;0.0;220596.18;1307.4039;15.2909;8.2813;14.2729;5.2714;0.0013;1264.2862;962.3875;0.6126;2020;1449.3151;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.8178;329;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2024Q1;SYN-FRM-000007;2024Q1;2024;1;train;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;341576.89;birim/ceyrek (sentetik urun adedi);5656.78;95974.15;16219.04;0.0;False;0.0;235040.48;825.8532;17.0413;7.1348;5.895;1.6926;13.2183;780.8712;1008.2934;0.6126;2020;;;2024;official_verified;163003.0;0.7661;98;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2024Q2;SYN-FRM-000007;2024Q2;2024;2;train;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;434957.21;birim/ceyrek (sentetik urun adedi);4721.46;116056.61;2706.33;0.0;False;0.0;320915.72;1824.8851;0.0018;14.8865;0.0018;0.0018;27.2528;1782.7404;1354.7139;0.6126;2020;1743.3267;ERP / onceki denetim kaydi (sentetik);2024;official_verified;156391.31;0.7744;394;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2024Q3;SYN-FRM-000007;2024Q3;2024;3;train;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;;birim/ceyrek (sentetik urun adedi);5700.86;90740.83;13649.49;0.0;False;0.0;;1732.4611;0.0017;25.6645;35.1853;31.7604;0.0017;1639.8476;1221.4232;0.6126;2020;;;2024;official_verified;264902.99;0.5791;241;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2024Q4;SYN-FRM-000007;2024Q4;2024;4;train;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;318216.35;birim/ceyrek (sentetik urun adedi);;;11551.93;0.0;False;0.0;;1274.4707;30.1112;0.0013;18.4205;2.801;3.2294;1219.9075;944.3333;0.6126;2020;;;2024;official_verified;183788.63;0.5298;147;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000007-2025Q1;SYN-FRM-000007;2025Q1;2025;1;train;gida_icecek;buyuk;Ankara;C10-C11;Gida ve icecek urunleri;plastik;449472.54;birim/ceyrek (sentetik urun adedi);6452.66;121324.51;18797.17;0.0;False;0.0;315803.52;1766.7111;0.0018;16.456;24.8225;0.0018;9.6565;1715.7725;1399.4151;0.6126;2020;;;2025;official_verified;176172.31;0.7769;24;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
