observation_id;firm_id;period;split;truth_anomaly_flag;anomaly_type;anomaly_type_aciklama;legitimate_cause;true_expected_tonnage;true_deficit_ratio;true_gap_tonnage;confirmed_correction_tonnage;audit_outcome;audit_cost_try;inspection_duration_days;label_confidence;generation_source;warning
SYN-FRM-000007-2023Q3;SYN-FRM-000007;2023Q3;history;0;N00_normal;Normal kayit;;1751.9376;0.0;79.9122;0.0;bulgu_yok;94465.05;37;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2023Q4;SYN-FRM-000007;2023Q4;history;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);eskimis_ambalaj_agirlik_matrisi;1295.8402;0.0;0.0;0.0;aciklandi_uygun;112662.42;36;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2024Q1;SYN-FRM-000007;2024Q1;train;0;A04_faaliyet_uyumsuz;Uretim artarken ambalaj beyani artmadi veya azaldi;;1357.6518;0.2928;531.7986;335.8473;dogrulandi_eksik_beyan;134958.3;27;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;etiket_gurultusu_uygulandi
SYN-FRM-000007-2024Q2;SYN-FRM-000007;2024Q2;train;0;N00_normal;Normal kayit;;1824.1018;0.0;0.0;0.0;bulgu_yok;104175.78;29;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2024Q3;SYN-FRM-000007;2024Q3;train;1;A02_emsal_alti;Emsal grubun beklenen araliginin belirgin altinda beyan;;1644.6279;0.0536;0.0;0.0;dogrulandi_eksik_beyan;158247.98;22;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2024Q4;SYN-FRM-000007;2024Q4;train;0;N00_normal;Normal kayit;;1271.5305;0.0;0.0;0.0;bulgu_yok;142810.77;38;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2025Q1;SYN-FRM-000007;2025Q1;train;0;N00_normal;Normal kayit;;1884.2912;0.0;117.5801;0.0;bulgu_yok;119373.24;23;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2025Q2;SYN-FRM-000007;2025Q2;train;0;N00_normal;Normal kayit;;1957.3941;0.0;6.511;0.0;bulgu_yok;131121.59;34;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2025Q3;SYN-FRM-000007;2025Q3;valid;0;N00_normal;Normal kayit;;1652.1537;0.0;60.1194;0.0;bulgu_yok;158175.51;37;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2025Q4;SYN-FRM-000007;2025Q4;valid;1;A08_dis_kanit_uyumsuz;ERP veya onceki denetim kaydiyla celisen beyan;;1413.0486;0.208;135.5538;101.8443;dogrulandi_eksik_beyan;112275.57;33;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2026Q1;SYN-FRM-000007;2026Q1;test;0;N00_normal;Normal kayit;;1640.6717;0.0;0.0;0.0;bulgu_yok;112239.88;41;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000007-2026Q2;SYN-FRM-000007;2026Q2;test;0;N00_normal;Normal kayit;;1602.7005;0.0;2.0565;0.0;bulgu_yok;83781.84;36;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2023Q1;SYN-FRM-000008;2023Q1;history;0;N00_normal;Normal kayit;;3.505;0.0;0.0;0.0;bulgu_yok;17315.81;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2023Q2;SYN-FRM-000008;2023Q2;history;0;N00_normal;Normal kayit;;3.4844;0.0;0.0;0.0;bulgu_yok;22599.54;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2023Q3;SYN-FRM-000008;2023Q3;history;0;N00_normal;Normal kayit;;3.6169;0.0;0.0;0.0;bulgu_yok;19089.13;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2023Q4;SYN-FRM-000008;2023Q4;history;0;N00_normal;Normal kayit;;3.2714;0.0;0.0;0.0;bulgu_yok;16804.09;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2024Q1;SYN-FRM-000008;2024Q1;train;0;N00_normal;Normal kayit;;3.0801;0.0;0.2657;0.0;bulgu_yok;26643.44;2;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2024Q2;SYN-FRM-000008;2024Q2;train;0;N00_normal;Normal kayit;;3.6901;0.0;0.3926;0.0;bulgu_yok;20799.59;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2024Q3;SYN-FRM-000008;2024Q3;train;1;N00_normal;Normal kayit;;3.6735;0.0;0.0;0.0;bulgu_yok;24376.7;2;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;etiket_gurultusu_uygulandi
SYN-FRM-000008-2024Q4;SYN-FRM-000008;2024Q4;train;0;N00_normal;Normal kayit;;3.6573;0.0;0.0;0.0;bulgu_yok;15838.94;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2025Q1;SYN-FRM-000008;2025Q1;train;0;N00_normal;Normal kayit;;4.2254;0.0;0.4361;0.0;bulgu_yok;24822.4;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2025Q2;SYN-FRM-000008;2025Q2;train;0;N00_normal;Normal kayit;;4.822;0.0;1.2072;0.0;bulgu_yok;18444.4;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2025Q3;SYN-FRM-000008;2025Q3;valid;0;N00_normal;Normal kayit;;3.8185;0.0;0.38;0.0;bulgu_yok;16425.4;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2025Q4;SYN-FRM-000008;2025Q4;valid;0;N00_normal;Normal kayit;;5.0141;0.0;0.0;0.0;bulgu_yok;21238.62;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2026Q1;SYN-FRM-000008;2026Q1;test;0;N00_normal;Normal kayit;;4.5513;0.0;0.0;0.0;bulgu_yok;17090.0;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000008-2026Q2;SYN-FRM-000008;2026Q2;test;0;N00_normal;Normal kayit;;5.4182;0.0;0.0;0.0;bulgu_yok;12975.76;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2023Q1;SYN-FRM-000009;2023Q1;history;0;N00_normal;Normal kayit;;40.0359;0.0;0.0;0.0;bulgu_yok;29394.7;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2023Q2;SYN-FRM-000009;2023Q2;history;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;61.2407;0.0;0.0;0.0;veri_incelemesi_gerekli;34295.4;14;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2023Q3;SYN-FRM-000009;2023Q3;history;0;N00_normal;Normal kayit;;45.8651;0.0;1.2319;0.0;bulgu_yok;46168.23;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2023Q4;SYN-FRM-000009;2023Q4;history;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;40.352;0.0;5.6232;0.0;aciklandi_uygun;45200.0;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2024Q1;SYN-FRM-000009;2024Q1;train;0;N00_normal;Normal kayit;;45.471;0.0;1.4776;0.0;bulgu_yok;24454.44;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2024Q2;SYN-FRM-000009;2024Q2;train;0;N00_normal;Normal kayit;;58.451;0.0;0.0;0.0;bulgu_yok;25178.55;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2024Q3;SYN-FRM-000009;2024Q3;train;0;N00_normal;Normal kayit;;45.8769;0.0;0.7391;0.0;bulgu_yok;25740.85;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2024Q4;SYN-FRM-000009;2024Q4;train;0;N00_normal;Normal kayit;;45.2374;0.0;0.0;0.0;bulgu_yok;31429.67;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2025Q1;SYN-FRM-000009;2025Q1;train;0;N00_normal;Normal kayit;;46.0846;0.0;1.4658;0.0;bulgu_yok;37853.03;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2025Q2;SYN-FRM-000009;2025Q2;train;0;N00_normal;Normal kayit;;55.6262;0.0;0.0;0.0;bulgu_yok;50235.19;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2025Q3;SYN-FRM-000009;2025Q3;valid;0;N00_normal;Normal kayit;;46.5285;0.0;0.0;0.0;bulgu_yok;26426.89;16;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2025Q4;SYN-FRM-000009;2025Q4;valid;0;N00_normal;Normal kayit;;40.5456;0.0;0.0;0.0;bulgu_yok;33701.02;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2026Q1;SYN-FRM-000009;2026Q1;test;0;N00_normal;Normal kayit;;71.4774;0.0;0.0;0.0;bulgu_yok;46671.88;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000009-2026Q2;SYN-FRM-000009;2026Q2;test;0;N00_normal;Normal kayit;;139.568;0.0;0.0;0.0;bulgu_yok;36279.45;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2023Q1;SYN-FRM-000010;2023Q1;history;1;A06_mevsimsel_kirilma;Ceyreklik beyan kalibinda aciklanamayan kirilma;;52.092;0.3514;16.4517;10.5273;dogrulandi_eksik_beyan;21333.79;8;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2023Q2;SYN-FRM-000010;2023Q2;history;0;N00_normal;Normal kayit;;39.9289;0.0;0.0;0.0;bulgu_yok;41798.74;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2023Q3;SYN-FRM-000010;2023Q3;history;1;A01_tarihsel_dusus;Firma kendi gecmis beyan seviyesinden aciklanamayan sekilde dustu;;44.8724;0.2249;9.6393;8.493;dogrulandi_eksik_beyan;26308.74;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2023Q4;SYN-FRM-000010;2023Q4;history;1;A01_tarihsel_dusus;Firma kendi gecmis beyan seviyesinden aciklanamayan sekilde dustu;;56.7967;0.1746;6.1649;4.0711;dogrulandi_eksik_beyan;46792.19;14;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2024Q1;SYN-FRM-000010;2024Q1;train;0;N00_normal;Normal kayit;;56.9098;0.0;0.0;0.0;bulgu_yok;40436.09;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2024Q2;SYN-FRM-000010;2024Q2;train;0;N00_normal;Normal kayit;;59.8433;0.0;0.0;0.0;bulgu_yok;38994.2;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2024Q3;SYN-FRM-000010;2024Q3;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;48.1413;0.0;5.7196;0.0;aciklandi_uygun;30699.28;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2024Q4;SYN-FRM-000010;2024Q4;train;0;N00_normal;Normal kayit;;45.3891;0.0;0.0;0.0;bulgu_yok;36595.79;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2025Q1;SYN-FRM-000010;2025Q1;train;0;N00_normal;Normal kayit;;69.7138;0.0;0.0;0.0;bulgu_yok;38777.69;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2025Q2;SYN-FRM-000010;2025Q2;train;0;N00_normal;Normal kayit;;69.7775;0.0;0.0;0.0;bulgu_yok;30605.17;16;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2025Q3;SYN-FRM-000010;2025Q3;valid;1;A02_emsal_alti;Emsal grubun beklenen araliginin belirgin altinda beyan;;61.3993;0.2912;19.9331;16.9767;dogrulandi_eksik_beyan;34298.92;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2025Q4;SYN-FRM-000010;2025Q4;valid;1;A06_mevsimsel_kirilma;Ceyreklik beyan kalibinda aciklanamayan kirilma;;59.1584;0.1281;13.9009;9.7359;dogrulandi_eksik_beyan;29714.02;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2026Q1;SYN-FRM-000010;2026Q1;test;1;A04_faaliyet_uyumsuz;Uretim artarken ambalaj beyani artmadi veya azaldi;;70.761;0.0621;5.3478;4.0723;dogrulandi_eksik_beyan;28507.54;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000010-2026Q2;SYN-FRM-000010;2026Q2;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);eskimis_ambalaj_agirlik_matrisi;51.6609;0.0;5.0921;0.0;aciklandi_uygun;29488.05;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2023Q1;SYN-FRM-000011;2023Q1;history;0;N00_normal;Normal kayit;;3.2332;0.0;0.0;0.0;bulgu_yok;20064.1;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2023Q2;SYN-FRM-000011;2023Q2;history;0;N00_normal;Normal kayit;;3.196;0.0;0.0986;0.0;bulgu_yok;13668.84;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2023Q3;SYN-FRM-000011;2023Q3;history;0;N00_normal;Normal kayit;;3.783;0.0;0.0;0.0;bulgu_yok;16964.11;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2023Q4;SYN-FRM-000011;2023Q4;history;0;N00_normal;Normal kayit;;5.5515;0.0;0.0;0.0;bulgu_yok;21370.47;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2024Q1;SYN-FRM-000011;2024Q1;train;0;N00_normal;Normal kayit;;4.7206;0.0;0.6899;0.0;bulgu_yok;21259.95;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2024Q2;SYN-FRM-000011;2024Q2;train;0;N00_normal;Normal kayit;;2.5794;0.0;0.0;0.0;bulgu_yok;28347.96;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2024Q3;SYN-FRM-000011;2024Q3;train;0;N00_normal;Normal kayit;;3.4747;0.0;0.0;0.0;bulgu_yok;19600.42;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2024Q4;SYN-FRM-000011;2024Q4;train;0;N00_normal;Normal kayit;;3.2091;0.0;0.0;0.0;bulgu_yok;13190.35;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2025Q1;SYN-FRM-000011;2025Q1;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;2.9014;0.0;0.0;0.0;aciklandi_uygun;17837.2;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2025Q2;SYN-FRM-000011;2025Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;2.9021;0.0;0.0;0.0;aciklandi_uygun;13994.54;2;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2025Q3;SYN-FRM-000011;2025Q3;valid;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;2.4027;0.0;0.1574;0.0;aciklandi_uygun;19802.44;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2025Q4;SYN-FRM-000011;2025Q4;valid;0;N00_normal;Normal kayit;;3.4371;0.0;0.0;0.0;bulgu_yok;18038.65;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2026Q1;SYN-FRM-000011;2026Q1;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;3.7886;0.0;1.4277;0.0;aciklandi_uygun;14738.98;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000011-2026Q2;SYN-FRM-000011;2026Q2;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;2.7498;0.0;0.8065;0.0;aciklandi_uygun;17140.66;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2023Q1;SYN-FRM-000012;2023Q1;history;0;N00_normal;Normal kayit;;12.9199;0.0;0.0;0.0;bulgu_yok;57303.1;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2023Q2;SYN-FRM-000012;2023Q2;history;0;N00_normal;Normal kayit;;9.9736;0.0;0.0;0.0;bulgu_yok;41435.59;23;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2023Q3;SYN-FRM-000012;2023Q3;history;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;10.4448;0.0;0.0;0.0;aciklandi_uygun;81206.81;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2023Q4;SYN-FRM-000012;2023Q4;history;0;N00_normal;Normal kayit;;11.2489;0.0;0.365;0.0;bulgu_yok;50319.68;18;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2024Q1;SYN-FRM-000012;2024Q1;train;0;N00_normal;Normal kayit;;12.3343;0.0;0.5971;0.0;bulgu_yok;62144.87;24;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2024Q2;SYN-FRM-000012;2024Q2;train;0;N00_normal;Normal kayit;;13.805;0.0;0.0;0.0;bulgu_yok;43265.03;17;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2024Q3;SYN-FRM-000012;2024Q3;train;0;N00_normal;Normal kayit;;12.2173;0.0;0.71;0.0;bulgu_yok;55276.39;14;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2024Q4;SYN-FRM-000012;2024Q4;train;0;N00_normal;Normal kayit;;10.8998;0.0;1.7484;0.0;bulgu_yok;74626.48;18;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2025Q1;SYN-FRM-000012;2025Q1;train;0;N00_normal;Normal kayit;;11.0127;0.0;0.7145;0.0;bulgu_yok;47697.33;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2025Q2;SYN-FRM-000012;2025Q2;train;0;N00_normal;Normal kayit;;9.2801;0.0;0.0;0.0;bulgu_yok;50440.24;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2025Q3;SYN-FRM-000012;2025Q3;valid;0;N00_normal;Normal kayit;;9.9282;0.0;0.8862;0.0;bulgu_yok;48965.84;14;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2025Q4;SYN-FRM-000012;2025Q4;valid;0;N00_normal;Normal kayit;;11.4334;0.0;0.0546;0.0;bulgu_yok;52663.76;16;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2026Q1;SYN-FRM-000012;2026Q1;test;0;N00_normal;Normal kayit;;14.5942;0.0;0.8621;0.0;bulgu_yok;55246.37;20;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000012-2026Q2;SYN-FRM-000012;2026Q2;test;0;N00_normal;Normal kayit;;10.0362;0.0;1.5477;0.0;bulgu_yok;61942.95;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000013-2023Q1;SYN-FRM-000013;2023Q1;history;1;A06_mevsimsel_kirilma;Ceyreklik beyan kalibinda aciklanamayan kirilma;;370.2664;0.1994;109.1;80.0887;dogrulandi_eksik_beyan;86401.61;20;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000013-2023Q2;SYN-FRM-000013;2023Q2;history;1;A08_dis_kanit_uyumsuz;ERP veya onceki denetim kaydiyla celisen beyan;;561.2874;0.1381;135.2438;75.8238;dogrulandi_eksik_beyan;50336.68;15;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000013-2023Q3;SYN-FRM-000013;2023Q3;history;0;N00_normal;Normal kayit;;386.4598;0.0;4.2665;0.0;bulgu_yok;45769.57;17;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000013-2023Q4;SYN-FRM-000013;2023Q4;history;1;A01_tarihsel_dusus;Firma kendi gecmis beyan seviyesinden aciklanamayan sekilde dustu;;269.263;0.5048;135.8334;97.8291;dogrulandi_eksik_beyan;60299.32;14;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
